AST Analysis Report for babel
Generated on: 2025-07-14T01:56:13.511Z
Repository: sample-repos/babel
================================================================================

🔍 Analyzing JavaScript/TypeScript files in: /Users/camchenry/workspace/ast-analysis/sample-repos/babel

📁 Found 1424 files to analyze...



============================================================
📊 AST ANALYSIS RESULTS
============================================================

📁 FILE STATISTICS:
   Total files found: 1424
   Successfully parsed: 1424
   Failed to parse: 0
   Total file size: 5.7 MB

🌳 NODE STATISTICS:
   Total nodes: 772,687
   Average nodes per file: 543
   Average file size: 4.1 KB

📋 ALL NODE TYPES (BY FILE PRESENCE):
   Program                        1424 files (100.0%) -    1,424 total (0.18%)
       • eslint.config.mjs
       • babel.config.js
       • babel-worker.cjs
       • Makefile.source.mjs
       • Makefile.mjs
       • Gulpfile.mjs
       • scripts/set-module-type.js
       • scripts/rollup-plugin-standalone-internals.js
     📄 Files WITHOUT VariableDeclaration (showing 10):
       • scripts/postinstall.js
       • lib/regexpu-core.d.ts
       • lib/libdom-minimal.d.ts
       • lib/kexec.d.ts
       • lib/babel-plugin-dynamic-import-node.d.ts
       • test/esm/index.js
       • test/esm/babel-runtime.js
       • test/esm/babel-runtime-corejs3.js
       • scripts/repo-utils/babel.js
       • scripts/babel-plugin-bit-decorator/types.d.ts

   BinaryExpression:
     📄 Files WITH BinaryExpression (showing 10):
       • yarn.config.cjs
       • jest.config.js
       • eslint.config.mjs
       • babel.config.js
       • babel-worker.cjs
       • Makefile.source.mjs
       • Makefile.mjs
       • Gulpfile.mjs
       • scripts/set-module-type.js
       • scripts/rollup-plugin-standalone-internals.js
     📄 Files WITHOUT BinaryExpression (showing 10):
       • scripts/rollup-plugin-dependency-condition.js
       • scripts/postinstall.js
       • scripts/clone-license.js
       • scripts/assert-dir-git-clean.js
       • lib/third-party-libs.d.ts
       • lib/regexpu-core.d.ts
       • lib/libdom-minimal.d.ts
       • lib/kexec.d.ts
       • lib/globals.d.ts
       • lib/babel-plugin-dynamic-import-node.d.ts

   IfStatement:
     📄 Files WITH IfStatement (showing 10):
       • yarn.config.cjs
       • babel.config.js
       • babel-worker.cjs
       • Makefile.source.mjs
       • Makefile.mjs
       • Gulpfile.mjs
       • scripts/set-module-type.js
       • scripts/rollup-plugin-standalone-internals.js
       • scripts/rollup-plugin-dependency-condition.js
       • scripts/rollup-plugin-babel-source.js
     📄 Files WITHOUT IfStatement (showing 10):
       • jest.config.js
       • eslint.config.mjs
       • lib/third-party-libs.d.ts
       • lib/regexpu-core.d.ts
       • lib/libdom-minimal.d.ts
       • lib/kexec.d.ts
       • lib/globals.d.ts
       • lib/babel-plugin-dynamic-import-node.d.ts
       • lib/archived-libs.d.ts
       • test/esm/test-runner.js

   ThisExpression:
     📄 Files WITH ThisExpression (showing 10):
       • babel.config.js
       • Makefile.mjs
       • scripts/rollup-plugin-dependency-condition.js
       • benchmark/util.mjs
       • scripts/parallel-tsc/tsc.js
       • scripts/parser-tests/utils/parser-test-runner.js
       • scripts/parser-tests/typescript/index.js
       • scripts/parser-tests/test262/index.js
       • scripts/parser-tests/flow/index.js
       • packages/babel-runtime-corejs3/test/index.spec.js
     📄 Files WITHOUT ThisExpression (showing 10):
       • yarn.config.cjs
       • jest.config.js
       • eslint.config.mjs
       • babel-worker.cjs
       • Makefile.source.mjs
       • Gulpfile.mjs
       • scripts/set-module-type.js
       • scripts/rollup-plugin-standalone-internals.js
       • scripts/rollup-plugin-babel-source.js
       • scripts/rename-proposal-to-transform.js

   ReturnStatement:
     📄 Files WITH ReturnStatement (showing 10):
       • yarn.config.cjs
       • babel.config.js
       • babel-worker.cjs
       • Makefile.source.mjs
       • Makefile.mjs
       • Gulpfile.mjs
       • scripts/set-module-type.js
       • scripts/rollup-plugin-standalone-internals.js
       • scripts/rollup-plugin-dependency-condition.js
       • scripts/rollup-plugin-babel-source.js
     📄 Files WITHOUT ReturnStatement (showing 10):
       • jest.config.js
       • eslint.config.mjs
       • scripts/rename-proposal-to-transform.js
       • scripts/postinstall.js
       • scripts/clone-license.js
       • scripts/assert-dir-git-clean.js
       • lib/third-party-libs.d.ts
       • lib/regexpu-core.d.ts
       • lib/libdom-minimal.d.ts
       • lib/kexec.d.ts

   TSQualifiedName:
     📄 Files WITH TSQualifiedName (showing 10):
       • lib/babel-plugin-dynamic-import-node.d.ts
       • packages/babel-template/src/populate.ts
       • packages/babel-template/src/parse.ts
       • packages/babel-template/src/formatters.ts
       • packages/babel-traverse/src/types.ts
       • packages/babel-traverse/src/traverse-node.ts
       • packages/babel-traverse/src/index.ts
       • packages/babel-traverse/src/context.ts
       • packages/babel-preset-typescript/src/plugin-rewrite-ts-imports.ts
       • packages/babel-plugin-transform-typescript/src/namespace.ts
     📄 Files WITHOUT TSQualifiedName (showing 10):
       • yarn.config.cjs
       • jest.config.js
       • eslint.config.mjs
       • babel.config.js
       • babel-worker.cjs
       • Makefile.source.mjs
       • Makefile.mjs
       • Gulpfile.mjs
       • scripts/set-module-type.js
       • scripts/rollup-plugin-standalone-internals.js

   ObjectExpression:
     📄 Files WITH ObjectExpression (showing 10):
       • yarn.config.cjs
       • jest.config.js
       • eslint.config.mjs
       • babel.config.js
       • babel-worker.cjs
       • Makefile.source.mjs
       • Makefile.mjs
       • Gulpfile.mjs
       • scripts/set-module-type.js
       • scripts/rollup-plugin-standalone-internals.js
     📄 Files WITHOUT ObjectExpression (showing 10):
       • scripts/postinstall.js
       • scripts/clone-license.js
       • lib/third-party-libs.d.ts
       • lib/regexpu-core.d.ts
       • lib/libdom-minimal.d.ts
       • lib/kexec.d.ts
       • lib/globals.d.ts
       • lib/babel-plugin-dynamic-import-node.d.ts
       • lib/archived-libs.d.ts
       • benchmark/util.mjs

   AssignmentExpression:
     📄 Files WITH AssignmentExpression (showing 10):
       • yarn.config.cjs
       • jest.config.js
       • babel.config.js
       • babel-worker.cjs
       • Makefile.source.mjs
       • Makefile.mjs
       • Gulpfile.mjs
       • scripts/set-module-type.js
       • scripts/rollup-plugin-babel-source.js
       • scripts/rename-proposal-to-transform.js
     📄 Files WITHOUT AssignmentExpression (showing 10):
       • eslint.config.mjs
       • scripts/rollup-plugin-standalone-internals.js
       • scripts/rollup-plugin-dependency-condition.js
       • scripts/postinstall.js
       • scripts/clone-license.js
       • scripts/cleanup-fixtures.js
       • lib/third-party-libs.d.ts
       • lib/regexpu-core.d.ts
       • lib/libdom-minimal.d.ts
       • lib/kexec.d.ts

   LogicalExpression:
     📄 Files WITH LogicalExpression (showing 10):
       • yarn.config.cjs
       • babel.config.js
       • Makefile.source.mjs
       • Makefile.mjs
       • Gulpfile.mjs
       • scripts/set-module-type.js
       • scripts/rollup-plugin-standalone-internals.js
       • scripts/rollup-plugin-babel-source.js
       • scripts/rename-proposal-to-transform.js
       • test/runtime-integration/node.cjs
     📄 Files WITHOUT LogicalExpression (showing 10):
       • jest.config.js
       • eslint.config.mjs
       • babel-worker.cjs
       • scripts/rollup-plugin-dependency-condition.js
       • scripts/postinstall.js
       • scripts/pack-script.js
       • scripts/generate-babel-7-tests.mjs
       • scripts/clone-license.js
       • scripts/cleanup-fixtures.js
       • scripts/assert-dir-git-clean.js

   UnaryExpression:
     📄 Files WITH UnaryExpression (showing 10):
       • yarn.config.cjs
       • jest.config.js
       • babel.config.js
       • babel-worker.cjs
       • Makefile.source.mjs
       • Makefile.mjs
       • Gulpfile.mjs
       • scripts/rollup-plugin-dependency-condition.js
       • scripts/rollup-plugin-babel-source.js
       • scripts/rename-proposal-to-transform.js
     📄 Files WITHOUT UnaryExpression (showing 10):
       • eslint.config.mjs
       • scripts/set-module-type.js
       • scripts/rollup-plugin-standalone-internals.js
       • scripts/pack-script.js
       • scripts/assert-dir-git-clean.js
       • lib/third-party-libs.d.ts
       • lib/regexpu-core.d.ts
       • lib/libdom-minimal.d.ts
       • lib/kexec.d.ts
       • lib/globals.d.ts

   ArrayExpression:
     📄 Files WITH ArrayExpression (showing 10):
       • yarn.config.cjs
       • jest.config.js
       • eslint.config.mjs
       • babel.config.js
       • Makefile.source.mjs
       • Makefile.mjs
       • Gulpfile.mjs
       • scripts/set-module-type.js
       • scripts/rollup-plugin-standalone-internals.js
       • scripts/rename-proposal-to-transform.js
     📄 Files WITHOUT ArrayExpression (showing 10):
       • babel-worker.cjs
       • scripts/rollup-plugin-dependency-condition.js
       • scripts/rollup-plugin-babel-source.js
       • scripts/postinstall.js
       • scripts/clone-license.js
       • scripts/assert-dir-git-clean.js
       • lib/third-party-libs.d.ts
       • lib/regexpu-core.d.ts
       • lib/libdom-minimal.d.ts
       • lib/kexec.d.ts

   Unknown:
     📄 Files WITH Unknown (showing 10):
       • yarn.config.cjs
       • jest.config.js
       • eslint.config.mjs
       • babel.config.js
       • babel-worker.cjs
       • Makefile.source.mjs
       • Makefile.mjs
       • Gulpfile.mjs
       • scripts/set-module-type.js
       • scripts/rollup-plugin-standalone-internals.js
     📄 Files WITHOUT Unknown (showing 10):
       • scripts/postinstall.js
       • lib/third-party-libs.d.ts
       • lib/regexpu-core.d.ts
       • lib/libdom-minimal.d.ts
       • lib/kexec.d.ts
       • lib/globals.d.ts
       • lib/babel-plugin-dynamic-import-node.d.ts
       • lib/archived-libs.d.ts
       • test/esm/test-runner.js
       • test/esm/index.js

   TSTypeParameterInstantiation:
     📄 Files WITH TSTypeParameterInstantiation (showing 10):
       • lib/third-party-libs.d.ts
       • lib/archived-libs.d.ts
       • scripts/babel-plugin-bit-decorator/types.d.ts
       • packages/babel-standalone/src/transformScriptTags.ts
       • packages/babel-standalone/src/index.ts
       • packages/babel-template/src/string.ts
       • packages/babel-template/src/populate.ts
       • packages/babel-template/src/parse.ts
       • packages/babel-template/src/options.ts
       • packages/babel-template/src/literal.ts
     📄 Files WITHOUT TSTypeParameterInstantiation (showing 10):
       • yarn.config.cjs
       • jest.config.js
       • eslint.config.mjs
       • babel.config.js
       • babel-worker.cjs
       • Makefile.source.mjs
       • Makefile.mjs
       • Gulpfile.mjs
       • scripts/set-module-type.js
       • scripts/rollup-plugin-standalone-internals.js

   TemplateElement:
     📄 Files WITH TemplateElement (showing 10):
       • jest.config.js
       • eslint.config.mjs
       • babel.config.js
       • babel-worker.cjs
       • Makefile.source.mjs
       • Makefile.mjs
       • Gulpfile.mjs
       • scripts/set-module-type.js
       • scripts/rollup-plugin-standalone-internals.js
       • scripts/rollup-plugin-dependency-condition.js
     📄 Files WITHOUT TemplateElement (showing 10):
       • yarn.config.cjs
       • scripts/postinstall.js
       • scripts/clone-license.js
       • lib/third-party-libs.d.ts
       • lib/regexpu-core.d.ts
       • lib/libdom-minimal.d.ts
       • lib/kexec.d.ts
       • lib/globals.d.ts
       • lib/babel-plugin-dynamic-import-node.d.ts
       • lib/archived-libs.d.ts

   ArrowFunctionExpression:
     📄 Files WITH ArrowFunctionExpression (showing 10):
       • yarn.config.cjs
       • eslint.config.mjs
       • babel.config.js
       • Makefile.source.mjs
       • Makefile.mjs
       • Gulpfile.mjs
       • scripts/set-module-type.js
       • scripts/rollup-plugin-standalone-internals.js
       • scripts/clone-license.js
       • scripts/cleanup-fixtures.js
     📄 Files WITHOUT ArrowFunctionExpression (showing 10):
       • jest.config.js
       • babel-worker.cjs
       • scripts/rollup-plugin-dependency-condition.js
       • scripts/rollup-plugin-babel-source.js
       • scripts/rename-proposal-to-transform.js
       • scripts/postinstall.js
       • scripts/pack-script.js
       • scripts/generate-babel-7-tests.mjs
       • scripts/assert-dir-git-clean.js
       • lib/third-party-libs.d.ts

   FunctionExpression:
     📄 Files WITH FunctionExpression (showing 10):
       • babel.config.js
       • babel-worker.cjs
       • Makefile.source.mjs
       • Makefile.mjs
       • Gulpfile.mjs
       • scripts/rollup-plugin-standalone-internals.js
       • scripts/rollup-plugin-dependency-condition.js
       • scripts/rollup-plugin-babel-source.js
       • benchmark/util.mjs
       • scripts/utils/logger.cjs
     📄 Files WITHOUT FunctionExpression (showing 10):
       • yarn.config.cjs
       • jest.config.js
       • eslint.config.mjs
       • scripts/set-module-type.js
       • scripts/rename-proposal-to-transform.js
       • scripts/postinstall.js
       • scripts/pack-script.js
       • scripts/generate-babel-7-tests.mjs
       • scripts/clone-license.js
       • scripts/cleanup-fixtures.js

   TSPropertySignature:
     📄 Files WITH TSPropertySignature (showing 10):
       • lib/third-party-libs.d.ts
       • lib/regexpu-core.d.ts
       • lib/globals.d.ts
       • lib/archived-libs.d.ts
       • scripts/babel-plugin-bit-decorator/types.d.ts
       • packages/babel-standalone/src/transformScriptTags.ts
       • packages/babel-template/src/parse.ts
       • packages/babel-template/src/options.ts
       • packages/babel-template/src/literal.ts
       • packages/babel-template/src/index.ts
     📄 Files WITHOUT TSPropertySignature (showing 10):
       • yarn.config.cjs
       • jest.config.js
       • eslint.config.mjs
       • babel.config.js
       • babel-worker.cjs
       • Makefile.source.mjs
       • Makefile.mjs
       • Gulpfile.mjs
       • scripts/set-module-type.js
       • scripts/rollup-plugin-standalone-internals.js

   TSUnionType:
     📄 Files WITH TSUnionType (showing 10):
       • lib/regexpu-core.d.ts
       • lib/globals.d.ts
       • packages/babel-standalone/src/transformScriptTags.ts
       • packages/babel-template/src/parse.ts
       • packages/babel-template/src/options.ts
       • packages/babel-template/src/builder.ts
       • packages/babel-traverse/src/visitors.ts
       • packages/babel-traverse/src/types.ts
       • packages/babel-traverse/src/index.ts
       • packages/babel-traverse/src/hub.ts
     📄 Files WITHOUT TSUnionType (showing 10):
       • yarn.config.cjs
       • jest.config.js
       • eslint.config.mjs
       • babel.config.js
       • babel-worker.cjs
       • Makefile.source.mjs
       • Makefile.mjs
       • Gulpfile.mjs
       • scripts/set-module-type.js
       • scripts/rollup-plugin-standalone-internals.js

   FunctionDeclaration:
     📄 Files WITH FunctionDeclaration (showing 10):
       • yarn.config.cjs
       • babel.config.js
       • babel-worker.cjs
       • Makefile.source.mjs
       • Makefile.mjs
       • Gulpfile.mjs
       • scripts/rollup-plugin-standalone-internals.js
       • scripts/rollup-plugin-dependency-condition.js
       • scripts/rollup-plugin-babel-source.js
       • scripts/rename-proposal-to-transform.js
     📄 Files WITHOUT FunctionDeclaration (showing 10):
       • jest.config.js
       • eslint.config.mjs
       • scripts/set-module-type.js
       • scripts/postinstall.js
       • scripts/clone-license.js
       • scripts/cleanup-fixtures.js
       • scripts/assert-dir-git-clean.js
       • lib/third-party-libs.d.ts
       • lib/regexpu-core.d.ts
       • lib/libdom-minimal.d.ts

   ImportDeclaration:
     📄 Files WITH ImportDeclaration (showing 10):
       • eslint.config.mjs
       • Makefile.source.mjs
       • Makefile.mjs
       • Gulpfile.mjs
       • scripts/set-module-type.js
       • scripts/rollup-plugin-standalone-internals.js
       • scripts/rollup-plugin-babel-source.js
       • scripts/rename-proposal-to-transform.js
       • scripts/postinstall.js
       • scripts/pack-script.js
     📄 Files WITHOUT ImportDeclaration (showing 10):
       • yarn.config.cjs
       • jest.config.js
       • babel.config.js
       • babel-worker.cjs
       • scripts/rollup-plugin-dependency-condition.js
       • lib/regexpu-core.d.ts
       • lib/libdom-minimal.d.ts
       • lib/kexec.d.ts
       • lib/globals.d.ts
       • test/runtime-integration/node.cjs

   ExportNamedDeclaration:
     📄 Files WITH ExportNamedDeclaration (showing 10):
       • lib/third-party-libs.d.ts
       • lib/regexpu-core.d.ts
       • lib/globals.d.ts
       • lib/babel-plugin-dynamic-import-node.d.ts
       • benchmark/util.mjs
       • scripts/repo-utils/babel.js
       • scripts/babel-plugin-bit-decorator/types.d.ts
       • packages/babel-standalone/src/transformScriptTags.ts
       • packages/babel-standalone/src/plugin-utils-shim.ts
       • packages/babel-standalone/src/index.ts
     📄 Files WITHOUT ExportNamedDeclaration (showing 10):
       • yarn.config.cjs
       • jest.config.js
       • eslint.config.mjs
       • babel.config.js
       • babel-worker.cjs
       • Makefile.source.mjs
       • Makefile.mjs
       • Gulpfile.mjs
       • scripts/set-module-type.js
       • scripts/rollup-plugin-standalone-internals.js

   ImportSpecifier:
     📄 Files WITH ImportSpecifier (showing 10):
       • eslint.config.mjs
       • Makefile.source.mjs
       • Makefile.mjs
       • Gulpfile.mjs
       • scripts/set-module-type.js
       • scripts/rollup-plugin-standalone-internals.js
       • scripts/rollup-plugin-babel-source.js
       • scripts/rename-proposal-to-transform.js
       • scripts/postinstall.js
       • scripts/pack-script.js
     📄 Files WITHOUT ImportSpecifier (showing 10):
       • yarn.config.cjs
       • jest.config.js
       • babel.config.js
       • babel-worker.cjs
       • scripts/rollup-plugin-dependency-condition.js
       • lib/regexpu-core.d.ts
       • lib/libdom-minimal.d.ts
       • lib/kexec.d.ts
       • lib/globals.d.ts
       • benchmark/util.mjs

   ParenthesizedExpression:
     📄 Files WITH ParenthesizedExpression (showing 10):
       • jest.config.js
       • eslint.config.mjs
       • babel.config.js
       • Makefile.mjs
       • Gulpfile.mjs
       • scripts/rename-proposal-to-transform.js
       • test/runtime-integration/node.cjs
       • test/esm/index.js
       • scripts/parallel-tsc/tsc.js
       • scripts/babel-plugin-transform-node-protocol-import/plugin.cjs
     📄 Files WITHOUT ParenthesizedExpression (showing 10):
       • yarn.config.cjs
       • babel-worker.cjs
       • Makefile.source.mjs
       • scripts/set-module-type.js
       • scripts/rollup-plugin-standalone-internals.js
       • scripts/rollup-plugin-dependency-condition.js
       • scripts/rollup-plugin-babel-source.js
       • scripts/postinstall.js
       • scripts/pack-script.js
       • scripts/generate-babel-7-tests.mjs

   TemplateLiteral:
     📄 Files WITH TemplateLiteral (showing 10):
       • jest.config.js
       • eslint.config.mjs
       • babel.config.js
       • babel-worker.cjs
       • Makefile.source.mjs
       • Makefile.mjs
       • Gulpfile.mjs
       • scripts/set-module-type.js
       • scripts/rollup-plugin-standalone-internals.js
       • scripts/rollup-plugin-dependency-condition.js
     📄 Files WITHOUT TemplateLiteral (showing 10):
       • yarn.config.cjs
       • scripts/postinstall.js
       • scripts/clone-license.js
       • lib/third-party-libs.d.ts
       • lib/regexpu-core.d.ts
       • lib/libdom-minimal.d.ts
       • lib/kexec.d.ts
       • lib/globals.d.ts
       • lib/babel-plugin-dynamic-import-node.d.ts
       • lib/archived-libs.d.ts

   TSNullKeyword:
     📄 Files WITH TSNullKeyword (showing 10):
       • packages/babel-standalone/src/transformScriptTags.ts
       • packages/babel-template/src/options.ts
       • packages/babel-traverse/src/visitors.ts
       • packages/babel-traverse/src/context.ts
       • packages/babel-preset-env/src/shipped-proposals.ts
       • packages/babel-preset-env/src/normalize-options.ts
       • packages/babel-preset-env/src/index.ts
       • packages/babel-plugin-transform-typescript/src/namespace.ts
       • packages/babel-plugin-transform-runtime/src/index.ts
       • packages/babel-plugin-transform-react-jsx-source/src/index.ts
     📄 Files WITHOUT TSNullKeyword (showing 10):
       • yarn.config.cjs
       • jest.config.js
       • eslint.config.mjs
       • babel.config.js
       • babel-worker.cjs
       • Makefile.source.mjs
       • Makefile.mjs
       • Gulpfile.mjs
       • scripts/set-module-type.js
       • scripts/rollup-plugin-standalone-internals.js

   ConditionalExpression:
     📄 Files WITH ConditionalExpression (showing 10):
       • jest.config.js
       • eslint.config.mjs
       • babel.config.js
       • Makefile.source.mjs
       • Makefile.mjs
       • Gulpfile.mjs
       • scripts/rollup-plugin-standalone-internals.js
       • scripts/rollup-plugin-dependency-condition.js
       • scripts/rollup-plugin-babel-source.js
       • scripts/generate-babel-7-tests.mjs
     📄 Files WITHOUT ConditionalExpression (showing 10):
       • yarn.config.cjs
       • babel-worker.cjs
       • scripts/set-module-type.js
       • scripts/rename-proposal-to-transform.js
       • scripts/postinstall.js
       • scripts/pack-script.js
       • scripts/clone-license.js
       • scripts/assert-dir-git-clean.js
       • lib/third-party-libs.d.ts
       • lib/regexpu-core.d.ts

   TSLiteralType:
     📄 Files WITH TSLiteralType (showing 10):
       • lib/regexpu-core.d.ts
       • lib/babel-plugin-dynamic-import-node.d.ts
       • scripts/babel-plugin-bit-decorator/types.d.ts
       • packages/babel-standalone/src/transformScriptTags.ts
       • packages/babel-standalone/src/index.ts
       • packages/babel-template/src/parse.ts
       • packages/babel-template/src/options.ts
       • packages/babel-traverse/src/visitors.ts
       • packages/babel-traverse/src/types.ts
       • packages/babel-traverse/src/index.ts
     📄 Files WITHOUT TSLiteralType (showing 10):
       • yarn.config.cjs
       • jest.config.js
       • eslint.config.mjs
       • babel.config.js
       • babel-worker.cjs
       • Makefile.source.mjs
       • Makefile.mjs
       • Gulpfile.mjs
       • scripts/set-module-type.js
       • scripts/rollup-plugin-standalone-internals.js

   SwitchCase:
     📄 Files WITH SwitchCase (showing 10):
       • babel.config.js
       • Makefile.mjs
       • Gulpfile.mjs
       • eslint/babel-eslint-parser/test/typescript-estree.test.js
       • benchmark/babel-types/validators/isExpression.mjs
       • packages/babel-traverse/test/scope.js
       • packages/babel-types/test/fields.js
       • packages/babel-plugin-transform-typescript/src/namespace.ts
       • packages/babel-plugin-transform-typescript/src/index.ts
       • packages/babel-plugin-transform-typescript/src/enum.ts
     📄 Files WITHOUT SwitchCase (showing 10):
       • yarn.config.cjs
       • jest.config.js
       • eslint.config.mjs
       • babel-worker.cjs
       • Makefile.source.mjs
       • scripts/set-module-type.js
       • scripts/rollup-plugin-standalone-internals.js
       • scripts/rollup-plugin-dependency-condition.js
       • scripts/rollup-plugin-babel-source.js
       • scripts/rename-proposal-to-transform.js

   NewExpression:
     📄 Files WITH NewExpression (showing 10):
       • yarn.config.cjs
       • babel.config.js
       • Makefile.source.mjs
       • Makefile.mjs
       • Gulpfile.mjs
       • scripts/set-module-type.js
       • scripts/rollup-plugin-standalone-internals.js
       • scripts/rename-proposal-to-transform.js
       • benchmark/util.mjs
       • scripts/utils/logger.cjs
     📄 Files WITHOUT NewExpression (showing 10):
       • jest.config.js
       • eslint.config.mjs
       • babel-worker.cjs
       • scripts/rollup-plugin-dependency-condition.js
       • scripts/rollup-plugin-babel-source.js
       • scripts/postinstall.js
       • scripts/pack-script.js
       • scripts/generate-babel-7-tests.mjs
       • scripts/clone-license.js
       • scripts/cleanup-fixtures.js

   TSStringKeyword:
     📄 Files WITH TSStringKeyword (showing 10):
       • lib/regexpu-core.d.ts
       • lib/kexec.d.ts
       • lib/globals.d.ts
       • packages/babel-standalone/src/transformScriptTags.ts
       • packages/babel-standalone/src/index.ts
       • packages/babel-standalone/src/babel-package-shim.ts
       • packages/babel-template/src/string.ts
       • packages/babel-template/src/parse.ts
       • packages/babel-template/src/options.ts
       • packages/babel-template/src/literal.ts
     📄 Files WITHOUT TSStringKeyword (showing 10):
       • yarn.config.cjs
       • jest.config.js
       • eslint.config.mjs
       • babel.config.js
       • babel-worker.cjs
       • Makefile.source.mjs
       • Makefile.mjs
       • Gulpfile.mjs
       • scripts/set-module-type.js
       • scripts/rollup-plugin-standalone-internals.js

   ImportDefaultSpecifier:
     📄 Files WITH ImportDefaultSpecifier (showing 10):
       • eslint.config.mjs
       • Makefile.source.mjs
       • Makefile.mjs
       • Gulpfile.mjs
       • scripts/set-module-type.js
       • scripts/rollup-plugin-standalone-internals.js
       • scripts/rollup-plugin-babel-source.js
       • scripts/rename-proposal-to-transform.js
       • scripts/postinstall.js
       • scripts/pack-script.js
     📄 Files WITHOUT ImportDefaultSpecifier (showing 10):
       • yarn.config.cjs
       • jest.config.js
       • babel.config.js
       • babel-worker.cjs
       • scripts/rollup-plugin-dependency-condition.js
       • scripts/generate-babel-7-tests.mjs
       • scripts/assert-dir-git-clean.js
       • lib/third-party-libs.d.ts
       • lib/regexpu-core.d.ts
       • lib/libdom-minimal.d.ts

   ObjectPattern:
     📄 Files WITH ObjectPattern (showing 10):
       • yarn.config.cjs
       • eslint.config.mjs
       • babel.config.js
       • babel-worker.cjs
       • Makefile.mjs
       • Gulpfile.mjs
       • scripts/rollup-plugin-standalone-internals.js
       • scripts/rollup-plugin-babel-source.js
       • scripts/pack-script.js
       • lib/babel-plugin-dynamic-import-node.d.ts
     📄 Files WITHOUT ObjectPattern (showing 10):
       • jest.config.js
       • Makefile.source.mjs
       • scripts/set-module-type.js
       • scripts/rollup-plugin-dependency-condition.js
       • scripts/rename-proposal-to-transform.js
       • scripts/postinstall.js
       • scripts/generate-babel-7-tests.mjs
       • scripts/clone-license.js
       • scripts/cleanup-fixtures.js
       • scripts/assert-dir-git-clean.js

   TSBooleanKeyword:
     📄 Files WITH TSBooleanKeyword (showing 10):
       • lib/globals.d.ts
       • scripts/babel-plugin-bit-decorator/types.d.ts
       • packages/babel-standalone/src/transformScriptTags.ts
       • packages/babel-template/src/parse.ts
       • packages/babel-template/src/options.ts
       • packages/babel-traverse/src/traverse-node.ts
       • packages/babel-traverse/src/index.ts
       • packages/babel-traverse/src/context.ts
       • packages/babel-preset-typescript/src/normalize-options.ts
       • packages/babel-preset-typescript/src/index.ts
     📄 Files WITHOUT TSBooleanKeyword (showing 10):
       • yarn.config.cjs
       • jest.config.js
       • eslint.config.mjs
       • babel.config.js
       • babel-worker.cjs
       • Makefile.source.mjs
       • Makefile.mjs
       • Gulpfile.mjs
       • scripts/set-module-type.js
       • scripts/rollup-plugin-standalone-internals.js

   Program:
     📄 Files WITH Program (showing 10):
       • yarn.config.cjs
       • jest.config.js
       • eslint.config.mjs
       • babel.config.js
       • babel-worker.cjs
       • Makefile.source.mjs
       • Makefile.mjs
       • Gulpfile.mjs
       • scripts/set-module-type.js
       • scripts/rollup-plugin-standalone-internals.js
     📄 Files WITHOUT Program: (all files contain this node type)

   TSTypePredicate:
     📄 Files WITH TSTypePredicate (showing 10):
       • packages/babel-traverse/src/visitors.ts
       • packages/babel-plugin-transform-typescript/src/namespace.ts
       • packages/babel-plugin-transform-react-display-name/src/index.ts
       • packages/babel-plugin-transform-proto-to-assign/src/index.ts
       • packages/babel-plugin-transform-optional-chaining/src/transform.ts
       • packages/babel-plugin-transform-object-rest-spread/src/shouldStoreRHSInTemporaryVariable.ts
       • packages/babel-plugin-transform-explicit-resource-management/src/index.ts
       • packages/babel-plugin-transform-destructuring/src/util.ts
       • packages/babel-plugin-transform-block-scoping/src/index.ts
       • packages/babel-plugin-proposal-function-sent/src/index.ts
     📄 Files WITHOUT TSTypePredicate (showing 10):
       • yarn.config.cjs
       • jest.config.js
       • eslint.config.mjs
       • babel.config.js
       • babel-worker.cjs
       • Makefile.source.mjs
       • Makefile.mjs
       • Gulpfile.mjs
       • scripts/set-module-type.js
       • scripts/rollup-plugin-standalone-internals.js

   MethodDefinition:
     📄 Files WITH MethodDefinition (showing 10):
       • Makefile.mjs
       • benchmark/util.mjs
       • scripts/parallel-tsc/tsc.js
       • scripts/parser-tests/utils/parser-test-runner.js
       • packages/babel-traverse/src/hub.ts
       • packages/babel-traverse/src/context.ts
       • packages/babel-plugin-transform-destructuring/src/util.ts
       • packages/babel-helper-replace-supers/src/index.ts
       • packages/babel-helper-validator-option/src/validator.ts
       • packages/babel-helper-module-imports/src/import-injector.ts
     📄 Files WITHOUT MethodDefinition (showing 10):
       • yarn.config.cjs
       • jest.config.js
       • eslint.config.mjs
       • babel.config.js
       • babel-worker.cjs
       • Makefile.source.mjs
       • Gulpfile.mjs
       • scripts/set-module-type.js
       • scripts/rollup-plugin-standalone-internals.js
       • scripts/rollup-plugin-dependency-condition.js

   ThrowStatement:
     📄 Files WITH ThrowStatement (showing 10):
       • babel.config.js
       • babel-worker.cjs
       • Makefile.source.mjs
       • Makefile.mjs
       • Gulpfile.mjs
       • scripts/set-module-type.js
       • scripts/repo-utils/index.cjs
       • scripts/babel-plugin-bit-decorator/plugin.cjs
       • scripts/actions/repl.js
       • scripts/generators/tsconfig.js
     📄 Files WITHOUT ThrowStatement (showing 10):
       • yarn.config.cjs
       • jest.config.js
       • eslint.config.mjs
       • scripts/rollup-plugin-standalone-internals.js
