       • scripts/watch.mjs
       • scripts/remove-examples.mjs
       • scripts/checkChangelog.mjs
       • scripts/build.mjs
       • e2e/MockStdinWatchPlugin.js
       • examples/typescript/utils.ts
       • examples/typescript/sum.ts
       • examples/typescript/sum.js
       • examples/typescript/sub.ts
       • examples/typescript/calc.ts

   Unknown:
     📄 Files WITH Unknown (showing 10):
       • yarn.config.cjs
       • eslint.config.mjs
       • babel.config.js
       • website/fetchSupporters.js
       • website/docusaurus.config.js
       • scripts/verifyPnP.mjs
       • scripts/verifyOldTs.mjs
       • scripts/remove-examples.mjs
       • scripts/mapCoverage.mjs
       • scripts/lintTs.mjs
     📄 Files WITHOUT Unknown (showing 10):
       • jest.config.ts.mjs
       • jest.config.mjs
       • jest.config.ci.mjs
       • website/i18n.js
       • website/babel.config.js
       • scripts/watch.mjs
       • scripts/cleanE2e.mjs
       • e2e/MockStdinWatchPlugin.js
       • examples/typescript/utils.ts
       • examples/typescript/sum.ts

   TemplateElement:
     📄 Files WITH TemplateElement (showing 10):
       • yarn.config.cjs
       • eslint.config.mjs
       • website/fetchSupporters.js
       • website/docusaurus.config.js
       • scripts/verifyPnP.mjs
       • scripts/verifyOldTs.mjs
       • scripts/remove-examples.mjs
       • scripts/lintTs.mjs
       • scripts/checkCopyrightHeaders.mjs
       • scripts/checkChangelog.mjs
     📄 Files WITHOUT TemplateElement (showing 10):
       • jest.config.ts.mjs
       • jest.config.mjs
       • jest.config.ci.mjs
       • babel.config.js
       • website/i18n.js
       • website/babel.config.js
       • scripts/watch.mjs
       • scripts/mapCoverage.mjs
       • scripts/cleanE2e.mjs
       • e2e/MockStdinWatchPlugin.js

   BinaryExpression:
     📄 Files WITH BinaryExpression (showing 10):
       • yarn.config.cjs
       • website/docusaurus.config.js
       • scripts/lintTs.mjs
       • scripts/checkCopyrightHeaders.mjs
       • scripts/checkChangelog.mjs
       • scripts/bundleTs.mjs
       • scripts/buildUtils.mjs
       • scripts/buildTs.mjs
       • scripts/build.mjs
       • scripts/babel-plugin-jest-native-globals.js
     📄 Files WITHOUT BinaryExpression (showing 10):
       • jest.config.ts.mjs
       • jest.config.mjs
       • jest.config.ci.mjs
       • eslint.config.mjs
       • babel.config.js
       • website/i18n.js
       • website/fetchSupporters.js
       • website/babel.config.js
       • scripts/watch.mjs
       • scripts/verifyPnP.mjs

   AssignmentExpression:
     📄 Files WITH AssignmentExpression (showing 10):
       • yarn.config.cjs
       • babel.config.js
       • website/i18n.js
       • website/fetchSupporters.js
       • website/docusaurus.config.js
       • website/babel.config.js
       • scripts/watch.mjs
       • scripts/mapCoverage.mjs
       • scripts/lintTs.mjs
       • scripts/checkChangelog.mjs
     📄 Files WITHOUT AssignmentExpression (showing 10):
       • jest.config.ts.mjs
       • jest.config.mjs
       • jest.config.ci.mjs
       • eslint.config.mjs
       • scripts/verifyPnP.mjs
       • scripts/verifyOldTs.mjs
       • scripts/remove-examples.mjs
       • scripts/cleanE2e.mjs
       • scripts/checkCopyrightHeaders.mjs
       • examples/typescript/utils.ts

   TSTypeParameterInstantiation:
     📄 Files WITH TSTypeParameterInstantiation (showing 10):
       • e2e/runJest.ts
       • e2e/Utils.ts
       • examples/typescript/calc.ts
       • examples/typescript/CheckboxWithLabel.tsx
       • examples/expect-extend/toBeWithinRange.ts
       • examples/angular/app.component.spec.ts
       • e2e/__tests__/wrongEnv.test.ts
       • e2e/__tests__/watchModeUpdateSnapshot.test.ts
       • e2e/__tests__/watchModePatterns.test.ts
       • e2e/__tests__/watchModeOnlyFailed.test.ts
     📄 Files WITHOUT TSTypeParameterInstantiation (showing 10):
       • yarn.config.cjs
       • jest.config.ts.mjs
       • jest.config.mjs
       • jest.config.ci.mjs
       • eslint.config.mjs
       • babel.config.js
       • website/i18n.js
       • website/fetchSupporters.js
       • website/docusaurus.config.js
       • website/babel.config.js

   ThisExpression:
     📄 Files WITH ThisExpression (showing 10):
       • scripts/buildUtils.mjs
       • e2e/MockStdinWatchPlugin.js
       • examples/typescript/Memory.ts
       • examples/expect-extend/toBeWithinRange.ts
       • examples/angular/app.component.ts
       • e2e/test-environment-run-script/EnvUsingRunScript.js
       • e2e/test-environment-esm/EnvESM.js
       • e2e/test-environment-circus-async/CircusAsyncHandleTestEventEnvironment.js
       • e2e/test-environment-async/TestEnvironment.js
       • e2e/test-environment/EsmDefaultEnvironment.js
     📄 Files WITHOUT ThisExpression (showing 10):
       • yarn.config.cjs
       • jest.config.ts.mjs
       • jest.config.mjs
       • jest.config.ci.mjs
       • eslint.config.mjs
       • babel.config.js
       • website/i18n.js
       • website/fetchSupporters.js
       • website/docusaurus.config.js
       • website/babel.config.js

   ReturnStatement:
     📄 Files WITH ReturnStatement (showing 10):
       • eslint.config.mjs
       • website/fetchSupporters.js
       • website/docusaurus.config.js
       • scripts/mapCoverage.mjs
       • scripts/checkCopyrightHeaders.mjs
       • scripts/buildUtils.mjs
       • scripts/buildTs.mjs
       • scripts/babel-plugin-jest-native-globals.js
       • e2e/runJest.ts
       • e2e/Utils.ts
     📄 Files WITHOUT ReturnStatement (showing 10):
       • yarn.config.cjs
       • jest.config.ts.mjs
       • jest.config.mjs
       • jest.config.ci.mjs
       • babel.config.js
       • website/i18n.js
       • website/babel.config.js
       • scripts/watch.mjs
       • scripts/verifyPnP.mjs
       • scripts/verifyOldTs.mjs

   ImportSpecifier:
     📄 Files WITH ImportSpecifier (showing 10):
       • jest.config.mjs
       • eslint.config.mjs
       • scripts/watch.mjs
       • scripts/verifyPnP.mjs
       • scripts/verifyOldTs.mjs
       • scripts/remove-examples.mjs
       • scripts/mapCoverage.mjs
       • scripts/lintTs.mjs
       • scripts/cleanE2e.mjs
       • scripts/checkCopyrightHeaders.mjs
     📄 Files WITHOUT ImportSpecifier (showing 10):
       • yarn.config.cjs
       • jest.config.ts.mjs
       • jest.config.ci.mjs
       • babel.config.js
       • website/i18n.js
       • website/fetchSupporters.js
       • website/docusaurus.config.js
       • website/babel.config.js
       • scripts/checkChangelog.mjs
       • scripts/babel-plugin-jest-native-globals.js

   TSStringKeyword:
     📄 Files WITH TSStringKeyword (showing 10):
       • e2e/runJest.ts
       • e2e/Utils.ts
       • examples/typescript/CheckboxWithLabel.tsx
       • examples/angular/app.component.ts
       • e2e/stack-trace-source-maps-with-coverage/lib.ts
       • e2e/__tests__/wrongEnv.test.ts
       • e2e/__tests__/workerForceExit.test.ts
       • e2e/__tests__/watchModeUpdateSnapshot.test.ts
       • e2e/__tests__/watchModePatterns.test.ts
       • e2e/__tests__/watchModeOnlyFailed.test.ts
     📄 Files WITHOUT TSStringKeyword (showing 10):
       • yarn.config.cjs
       • jest.config.ts.mjs
       • jest.config.mjs
       • jest.config.ci.mjs
       • eslint.config.mjs
       • babel.config.js
       • website/i18n.js
       • website/fetchSupporters.js
       • website/docusaurus.config.js
       • website/babel.config.js

   IfStatement:
     📄 Files WITH IfStatement (showing 10):
       • yarn.config.cjs
       • website/fetchSupporters.js
       • website/docusaurus.config.js
       • scripts/watch.mjs
       • scripts/lintTs.mjs
       • scripts/checkCopyrightHeaders.mjs
       • scripts/checkChangelog.mjs
       • scripts/bundleTs.mjs
       • scripts/buildUtils.mjs
       • scripts/buildTs.mjs
     📄 Files WITHOUT IfStatement (showing 10):
       • jest.config.ts.mjs
       • jest.config.mjs
       • jest.config.ci.mjs
       • eslint.config.mjs
       • babel.config.js
       • website/i18n.js
       • website/babel.config.js
       • scripts/verifyPnP.mjs
       • scripts/verifyOldTs.mjs
       • scripts/remove-examples.mjs

   ImportDeclaration:
     📄 Files WITH ImportDeclaration (showing 10):
       • jest.config.ts.mjs
       • jest.config.mjs
       • jest.config.ci.mjs
       • eslint.config.mjs
       • scripts/watch.mjs
       • scripts/verifyPnP.mjs
       • scripts/verifyOldTs.mjs
       • scripts/remove-examples.mjs
       • scripts/mapCoverage.mjs
       • scripts/lintTs.mjs
     📄 Files WITHOUT ImportDeclaration (showing 10):
       • yarn.config.cjs
       • babel.config.js
       • website/i18n.js
       • website/fetchSupporters.js
       • website/docusaurus.config.js
       • website/babel.config.js
       • scripts/babel-plugin-jest-native-globals.js
       • e2e/MockStdinWatchPlugin.js
       • examples/typescript/utils.ts
       • examples/typescript/sum.ts

   NewExpression:
     📄 Files WITH NewExpression (showing 10):
       • yarn.config.cjs
       • eslint.config.mjs
       • website/fetchSupporters.js
       • website/docusaurus.config.js
       • scripts/lintTs.mjs
       • scripts/checkCopyrightHeaders.mjs
       • scripts/bundleTs.mjs
       • scripts/buildUtils.mjs
       • scripts/buildTs.mjs
       • scripts/build.mjs
     📄 Files WITHOUT NewExpression (showing 10):
       • jest.config.ts.mjs
       • jest.config.mjs
       • jest.config.ci.mjs
       • babel.config.js
       • website/i18n.js
       • website/babel.config.js
       • scripts/watch.mjs
       • scripts/verifyPnP.mjs
       • scripts/verifyOldTs.mjs
       • scripts/remove-examples.mjs

   TemplateLiteral:
     📄 Files WITH TemplateLiteral (showing 10):
       • yarn.config.cjs
       • eslint.config.mjs
       • website/fetchSupporters.js
       • website/docusaurus.config.js
       • scripts/verifyPnP.mjs
       • scripts/verifyOldTs.mjs
       • scripts/remove-examples.mjs
       • scripts/lintTs.mjs
       • scripts/checkCopyrightHeaders.mjs
       • scripts/checkChangelog.mjs
     📄 Files WITHOUT TemplateLiteral (showing 10):
       • jest.config.ts.mjs
       • jest.config.mjs
       • jest.config.ci.mjs
       • babel.config.js
       • website/i18n.js
       • website/babel.config.js
       • scripts/watch.mjs
       • scripts/mapCoverage.mjs
       • scripts/cleanE2e.mjs
       • e2e/MockStdinWatchPlugin.js

   TSPropertySignature:
     📄 Files WITH TSPropertySignature (showing 10):
       • e2e/runJest.ts
       • e2e/Utils.ts
       • examples/typescript/CheckboxWithLabel.tsx
       • e2e/stack-trace-source-maps-with-coverage/lib.ts
       • e2e/__tests__/watchModeUpdateSnapshot.test.ts
       • e2e/__tests__/watchModePatterns.test.ts
       • e2e/__tests__/watchModeOnlyFailed.test.ts
       • e2e/__tests__/readInitialOptions.test.ts
       • e2e/__tests__/multiProjectRunner.test.ts
       • e2e/__tests__/circularRefInBuiltInObj.test.ts
     📄 Files WITHOUT TSPropertySignature (showing 10):
       • yarn.config.cjs
       • jest.config.ts.mjs
       • jest.config.mjs
       • jest.config.ci.mjs
       • eslint.config.mjs
       • babel.config.js
       • website/i18n.js
       • website/fetchSupporters.js
       • website/docusaurus.config.js
       • website/babel.config.js

   Program:
     📄 Files WITH Program (showing 10):
       • yarn.config.cjs
       • jest.config.ts.mjs
       • jest.config.mjs
       • jest.config.ci.mjs
       • eslint.config.mjs
       • babel.config.js
       • website/i18n.js
       • website/fetchSupporters.js
       • website/docusaurus.config.js
       • website/babel.config.js
     📄 Files WITHOUT Program: (all files contain this node type)

   LogicalExpression:
     📄 Files WITH LogicalExpression (showing 10):
       • yarn.config.cjs
       • jest.config.mjs
       • website/docusaurus.config.js
       • scripts/watch.mjs
       • scripts/checkCopyrightHeaders.mjs
       • scripts/bundleTs.mjs
       • scripts/buildUtils.mjs
       • scripts/buildTs.mjs
       • scripts/build.mjs
       • scripts/babel-plugin-jest-native-globals.js
     📄 Files WITHOUT LogicalExpression (showing 10):
       • jest.config.ts.mjs
       • jest.config.ci.mjs
       • eslint.config.mjs
       • babel.config.js
       • website/i18n.js
       • website/fetchSupporters.js
       • website/babel.config.js
       • scripts/verifyPnP.mjs
       • scripts/verifyOldTs.mjs
       • scripts/remove-examples.mjs

   FunctionExpression:
     📄 Files WITH FunctionExpression (showing 10):
       • yarn.config.cjs
       • scripts/buildUtils.mjs
       • scripts/babel-plugin-jest-native-globals.js
       • e2e/runJest.ts
       • e2e/MockStdinWatchPlugin.js
       • examples/typescript/Memory.ts
       • examples/expect-extend/toBeWithinRange.ts
       • examples/angular/app.component.ts
       • e2e/worker-restart-before-send/testSequencer.js
       • e2e/transform-linked-modules/preprocessor.js
     📄 Files WITHOUT FunctionExpression (showing 10):
       • jest.config.ts.mjs
       • jest.config.mjs
       • jest.config.ci.mjs
       • eslint.config.mjs
       • babel.config.js
       • website/i18n.js
       • website/fetchSupporters.js
       • website/docusaurus.config.js
       • website/babel.config.js
       • scripts/watch.mjs

   AwaitExpression:
     📄 Files WITH AwaitExpression (showing 10):
       • scripts/lintTs.mjs
       • scripts/bundleTs.mjs
       • scripts/buildTs.mjs
       • scripts/build.mjs
       • e2e/runJest.ts
       • examples/angular/app.component.spec.ts
       • e2e/test-environment-circus-async/CircusAsyncHandleTestEventEnvironment.js
       • e2e/setup-files/setup-fetchdata.js
       • e2e/setup-files-after-env-config/setupAsyncFunction.js
       • e2e/resolve-async/resolver.cjs
     📄 Files WITHOUT AwaitExpression (showing 10):
       • yarn.config.cjs
       • jest.config.ts.mjs
       • jest.config.mjs
       • jest.config.ci.mjs
       • eslint.config.mjs
       • babel.config.js
       • website/i18n.js
       • website/fetchSupporters.js
       • website/docusaurus.config.js
       • website/babel.config.js

   ObjectPattern:
     📄 Files WITH ObjectPattern (showing 10):
       • yarn.config.cjs
       • website/fetchSupporters.js
       • website/docusaurus.config.js
       • scripts/lintTs.mjs
       • scripts/bundleTs.mjs
       • scripts/buildUtils.mjs
       • scripts/buildTs.mjs
       • scripts/build.mjs
       • scripts/babel-plugin-jest-native-globals.js
       • e2e/runJest.ts
     📄 Files WITHOUT ObjectPattern (showing 10):
       • jest.config.ts.mjs
       • jest.config.mjs
       • jest.config.ci.mjs
       • eslint.config.mjs
       • babel.config.js
       • website/i18n.js
       • website/babel.config.js
       • scripts/watch.mjs
       • scripts/verifyPnP.mjs
       • scripts/verifyOldTs.mjs

   UnaryExpression:
     📄 Files WITH UnaryExpression (showing 10):
       • yarn.config.cjs
       • scripts/watch.mjs
       • scripts/remove-examples.mjs
       • scripts/lintTs.mjs
       • scripts/checkCopyrightHeaders.mjs
       • scripts/bundleTs.mjs
       • scripts/buildUtils.mjs
       • scripts/buildTs.mjs
       • scripts/build.mjs
       • scripts/babel-plugin-jest-native-globals.js
     📄 Files WITHOUT UnaryExpression (showing 10):
       • jest.config.ts.mjs
       • jest.config.mjs
       • jest.config.ci.mjs
       • eslint.config.mjs
       • babel.config.js
       • website/i18n.js
       • website/fetchSupporters.js
       • website/docusaurus.config.js
       • website/babel.config.js
       • scripts/verifyPnP.mjs

   TSVoidKeyword:
     📄 Files WITH TSVoidKeyword (showing 10):
       • e2e/runJest.ts
       • examples/expect-extend/toBeWithinRange.ts
       • packages/test-utils/src/ConditionalTest.ts
       • packages/jest-watcher/src/types.ts
       • packages/jest-watcher/src/TestWatcher.ts
       • packages/jest-watcher/src/PatternPrompt.ts
       • packages/jest-watcher/src/BaseWatchPlugin.ts
       • packages/jest-transform/src/ScriptTransformer.ts
       • packages/jest-test-sequencer/src/index.ts
       • packages/jest-util/src/setGlobal.ts
     📄 Files WITHOUT TSVoidKeyword (showing 10):
       • yarn.config.cjs
       • jest.config.ts.mjs
       • jest.config.mjs
       • jest.config.ci.mjs
       • eslint.config.mjs
       • babel.config.js
       • website/i18n.js
       • website/fetchSupporters.js
       • website/docusaurus.config.js
       • website/babel.config.js

   TSAsExpression:
     📄 Files WITH TSAsExpression (showing 10):
       • e2e/Utils.ts
       • e2e/__tests__/watchModeUpdateSnapshot.test.ts
       • e2e/__tests__/nativeEsm.test.ts
       • e2e/__tests__/jsonReporter.test.ts
       • packages/pretty-format/src/index.ts
       • packages/pretty-format/src/collections.ts
       • packages/jest-transform/src/ScriptTransformer.ts
       • packages/jest-test-sequencer/src/index.ts
       • packages/jest-util/src/isPromise.ts
       • packages/jest-util/src/installCommonGlobals.ts
     📄 Files WITHOUT TSAsExpression (showing 10):
       • yarn.config.cjs
       • jest.config.ts.mjs
       • jest.config.mjs
       • jest.config.ci.mjs
       • eslint.config.mjs
       • babel.config.js
       • website/i18n.js
       • website/fetchSupporters.js
       • website/docusaurus.config.js
       • website/babel.config.js

   TSNumberKeyword:
     📄 Files WITH TSNumberKeyword (showing 10):
       • e2e/runJest.ts
       • examples/typescript/sum.ts
       • examples/typescript/sub.ts
       • examples/typescript/calc.ts
       • examples/typescript/Memory.ts
       • examples/expect-extend/toBeWithinRange.ts
       • e2e/typescript-coverage/covered.ts
       • e2e/stack-trace-source-maps-with-coverage/lib.ts
       • e2e/native-esm-typescript/double.ts
       • e2e/coverage-remapping/covered.ts
     📄 Files WITHOUT TSNumberKeyword (showing 10):
       • yarn.config.cjs
       • jest.config.ts.mjs
       • jest.config.mjs
       • jest.config.ci.mjs
       • eslint.config.mjs
       • babel.config.js
       • website/i18n.js
       • website/fetchSupporters.js
       • website/docusaurus.config.js
       • website/babel.config.js

   MethodDefinition:
     📄 Files WITH MethodDefinition (showing 10):
       • scripts/buildUtils.mjs
       • e2e/MockStdinWatchPlugin.js
       • examples/typescript/Memory.ts
       • examples/angular/app.component.ts
       • e2e/worker-restart-before-send/testSequencer.js
       • e2e/test-environment-run-script/EnvUsingRunScript.js
       • e2e/test-environment-esm/EnvESM.js
       • e2e/test-environment-circus-async/CircusAsyncHandleTestEventEnvironment.js
       • e2e/test-environment-async/TestEnvironment.js
       • e2e/test-environment/EsmDefaultEnvironment.js
     📄 Files WITHOUT MethodDefinition (showing 10):
       • yarn.config.cjs
       • jest.config.ts.mjs
       • jest.config.mjs
       • jest.config.ci.mjs
       • eslint.config.mjs
       • babel.config.js
       • website/i18n.js
       • website/fetchSupporters.js
       • website/docusaurus.config.js
       • website/babel.config.js

   ExportNamedDeclaration:
     📄 Files WITH ExportNamedDeclaration (showing 10):
       • scripts/buildUtils.mjs
       • e2e/runJest.ts
       • e2e/Utils.ts
       • examples/typescript/utils.ts
       • examples/module-mock/fruit.js
       • examples/manual-mocks/utils.js
       • examples/async/user.js
       • examples/angular/app.module.ts
       • examples/angular/app.component.ts
       • e2e/typescript-coverage/covered.ts
     📄 Files WITHOUT ExportNamedDeclaration (showing 10):
       • yarn.config.cjs
       • jest.config.ts.mjs
       • jest.config.mjs
       • jest.config.ci.mjs
       • eslint.config.mjs
       • babel.config.js
       • website/i18n.js
       • website/fetchSupporters.js
       • website/docusaurus.config.js
       • website/babel.config.js

   TSUnknownKeyword:
     📄 Files WITH TSUnknownKeyword (showing 10):
       • examples/expect-extend/toBeWithinRange.ts
       • e2e/__tests__/circularRefInBuiltInObj.test.ts
       • packages/test-utils/src/alignedAnsiStyleSerializer.ts
       • packages/pretty-format/src/types.ts
       • packages/pretty-format/src/index.ts
       • packages/pretty-format/src/collections.ts
       • packages/jest-watcher/src/types.ts
       • packages/jest-transform/src/types.ts
       • packages/jest-transform/src/ScriptTransformer.ts
       • packages/jest-util/src/setGlobal.ts
     📄 Files WITHOUT TSUnknownKeyword (showing 10):
       • yarn.config.cjs
       • jest.config.ts.mjs
       • jest.config.mjs
       • jest.config.ci.mjs
       • eslint.config.mjs
       • babel.config.js
       • website/i18n.js
       • website/fetchSupporters.js
       • website/docusaurus.config.js
       • website/babel.config.js

   ParenthesizedExpression:
     📄 Files WITH ParenthesizedExpression (showing 10):
       • eslint.config.mjs
       • website/docusaurus.config.js
       • scripts/buildUtils.mjs
       • e2e/runJest.ts
       • e2e/Utils.ts
       • examples/typescript/CheckboxWithLabel.tsx
       • examples/manual-mocks/FileSummarizer.js
       • examples/async/request.js
       • examples/angular/app.component.spec.ts
       • e2e/worker-restart-before-send/testSequencer.js
     📄 Files WITHOUT ParenthesizedExpression (showing 10):
       • yarn.config.cjs
       • jest.config.ts.mjs
       • jest.config.mjs
       • jest.config.ci.mjs
       • babel.config.js
       • website/i18n.js
       • website/fetchSupporters.js
       • website/babel.config.js
       • scripts/watch.mjs
       • scripts/verifyPnP.mjs

   TSQualifiedName:
     📄 Files WITH TSQualifiedName (showing 10):
       • e2e/runJest.ts
       • e2e/Utils.ts
       • examples/typescript/CheckboxWithLabel.tsx
       • e2e/__tests__/nativeEsm.test.ts
       • examples/typescript/__tests__/utils.test.ts
       • examples/typescript/__tests__/CheckboxWithLabel-test.tsx
       • packages/test-utils/src/config.ts
       • packages/test-globals/src/index.ts
       • packages/jest-watcher/src/types.ts
       • packages/jest-watcher/src/PatternPrompt.ts
     📄 Files WITHOUT TSQualifiedName (showing 10):
       • yarn.config.cjs
       • jest.config.ts.mjs
       • jest.config.mjs
       • jest.config.ci.mjs
       • eslint.config.mjs
       • babel.config.js
       • website/i18n.js
       • website/fetchSupporters.js
       • website/docusaurus.config.js
       • website/babel.config.js

   TSUnionType:
     📄 Files WITH TSUnionType (showing 10):
       • e2e/runJest.ts
       • e2e/Utils.ts
       • examples/typescript/calc.ts
       • e2e/babel-plugin-jest-hoist/types.ts
       • e2e/__tests__/readInitialOptions.test.ts
       • examples/typescript/__tests__/utils.test.ts
       • packages/pretty-format/src/types.ts
       • packages/pretty-format/src/index.ts
       • packages/pretty-format/src/collections.ts
       • packages/test-globals/src/index.ts
     📄 Files WITHOUT TSUnionType (showing 10):
       • yarn.config.cjs
       • jest.config.ts.mjs
       • jest.config.mjs
       • jest.config.ci.mjs
       • eslint.config.mjs
       • babel.config.js
       • website/i18n.js
       • website/fetchSupporters.js
       • website/docusaurus.config.js
       • website/babel.config.js

   ImportDefaultSpecifier:
     📄 Files WITH ImportDefaultSpecifier (showing 10):
       • jest.config.ts.mjs
       • jest.config.ci.mjs
       • eslint.config.mjs
       • scripts/watch.mjs
       • scripts/verifyPnP.mjs
       • scripts/verifyOldTs.mjs
       • scripts/remove-examples.mjs
       • scripts/mapCoverage.mjs
       • scripts/lintTs.mjs
       • scripts/cleanE2e.mjs
     📄 Files WITHOUT ImportDefaultSpecifier (showing 10):
       • yarn.config.cjs
       • jest.config.mjs
       • babel.config.js
       • website/i18n.js
       • website/fetchSupporters.js
       • website/docusaurus.config.js
       • website/babel.config.js
       • scripts/babel-plugin-jest-native-globals.js
       • e2e/MockStdinWatchPlugin.js
       • examples/typescript/utils.ts

   TSBooleanKeyword:
     📄 Files WITH TSBooleanKeyword (showing 10):
       • e2e/runJest.ts
       • e2e/Utils.ts
       • e2e/coverage-remapping/covered.ts
       • packages/test-utils/src/ConditionalTest.ts
       • packages/pretty-format/src/types.ts
       • packages/pretty-format/src/index.ts
       • packages/jest-watcher/src/types.ts
       • packages/jest-watcher/src/TestWatcher.ts
       • packages/jest-watcher/src/JestHooks.ts
       • packages/jest-watcher/src/BaseWatchPlugin.ts
     📄 Files WITHOUT TSBooleanKeyword (showing 10):
       • yarn.config.cjs
       • jest.config.ts.mjs
       • jest.config.mjs
       • jest.config.ci.mjs
       • eslint.config.mjs
       • babel.config.js
       • website/i18n.js
       • website/fetchSupporters.js
       • website/docusaurus.config.js
       • website/babel.config.js

   ConditionalExpression:
     📄 Files WITH ConditionalExpression (showing 10):
       • website/docusaurus.config.js
       • scripts/lintTs.mjs
       • scripts/checkChangelog.mjs
       • scripts/buildUtils.mjs
       • e2e/runJest.ts
       • e2e/Utils.ts
       • examples/typescript/CheckboxWithLabel.tsx
       • examples/jquery/displayUser.js
       • e2e/worker-restart-before-send/testSequencer.js
       • e2e/test-environment-circus/CircusHandleTestEventEnvironment.js
     📄 Files WITHOUT ConditionalExpression (showing 10):
       • yarn.config.cjs
       • jest.config.ts.mjs
       • jest.config.mjs
       • jest.config.ci.mjs
       • eslint.config.mjs
       • babel.config.js
       • website/i18n.js
       • website/fetchSupporters.js
       • website/babel.config.js
       • scripts/watch.mjs

   SpreadElement:
     📄 Files WITH SpreadElement (showing 10):
       • yarn.config.cjs
       • jest.config.ci.mjs
       • eslint.config.mjs
       • website/docusaurus.config.js
       • scripts/lintTs.mjs
       • scripts/checkCopyrightHeaders.mjs
       • scripts/bundleTs.mjs
       • scripts/buildUtils.mjs
       • scripts/buildTs.mjs
       • e2e/runJest.ts
     📄 Files WITHOUT SpreadElement (showing 10):
       • jest.config.ts.mjs
       • jest.config.mjs
       • babel.config.js
       • website/i18n.js
       • website/fetchSupporters.js
       • website/babel.config.js
       • scripts/watch.mjs
       • scripts/verifyPnP.mjs
       • scripts/verifyOldTs.mjs
       • scripts/remove-examples.mjs

   TSFunctionType:
     📄 Files WITH TSFunctionType (showing 10):
       • e2e/runJest.ts
       • e2e/Utils.ts
       • packages/test-utils/src/ConditionalTest.ts
       • packages/pretty-format/src/types.ts
       • packages/jest-watcher/src/types.ts
       • packages/jest-watcher/src/PatternPrompt.ts
       • packages/jest-transform/src/types.ts
       • packages/jest-transform/src/ScriptTransformer.ts
       • packages/jest-util/src/globsToMatcher.ts
       • packages/jest-util/src/ErrorWithStack.ts
     📄 Files WITHOUT TSFunctionType (showing 10):
       • yarn.config.cjs
       • jest.config.ts.mjs
       • jest.config.mjs
       • jest.config.ci.mjs
       • eslint.config.mjs
       • babel.config.js
       • website/i18n.js
       • website/fetchSupporters.js
       • website/docusaurus.config.js
       • website/babel.config.js

   TSLiteralType:
     📄 Files WITH TSLiteralType (showing 10):
       • e2e/runJest.ts
       • examples/typescript/calc.ts
       • e2e/babel-plugin-jest-hoist/types.ts
       • packages/pretty-format/src/types.ts
       • packages/test-globals/src/index.ts
       • packages/jest-watcher/src/types.ts
       • packages/jest-watcher/src/JestHooks.ts
       • packages/jest-transform/src/types.ts
       • packages/jest-util/src/setGlobal.ts
       • packages/jest-util/src/garbage-collection-utils.ts
     📄 Files WITHOUT TSLiteralType (showing 10):
       • yarn.config.cjs
       • jest.config.ts.mjs
       • jest.config.mjs
       • jest.config.ci.mjs
       • eslint.config.mjs
       • babel.config.js
       • website/i18n.js
       • website/fetchSupporters.js
       • website/docusaurus.config.js
       • website/babel.config.js

   ThrowStatement:
     📄 Files WITH ThrowStatement (showing 10):
       • scripts/lintTs.mjs
       • scripts/bundleTs.mjs
       • scripts/buildUtils.mjs
       • scripts/buildTs.mjs
       • scripts/build.mjs
       • e2e/runJest.ts
       • e2e/Utils.ts
       • examples/typescript/calc.ts
       • examples/expect-extend/toBeWithinRange.ts
       • e2e/stack-trace-source-maps-with-coverage/lib.ts
     📄 Files WITHOUT ThrowStatement (showing 10):
       • yarn.config.cjs
       • jest.config.ts.mjs
       • jest.config.mjs
       • jest.config.ci.mjs
       • eslint.config.mjs
       • babel.config.js
       • website/i18n.js
       • website/fetchSupporters.js
       • website/docusaurus.config.js
       • website/babel.config.js

   FunctionDeclaration:
     📄 Files WITH FunctionDeclaration (showing 10):
       • eslint.config.mjs
       • scripts/verifyOldTs.mjs
       • scripts/checkCopyrightHeaders.mjs
       • scripts/buildUtils.mjs
       • scripts/build.mjs
       • e2e/runJest.ts
       • examples/typescript/utils.ts
       • examples/typescript/sum.js
       • examples/typescript/CheckboxWithLabel.tsx
       • examples/timer/timerGame.js
     📄 Files WITHOUT FunctionDeclaration (showing 10):
       • yarn.config.cjs
       • jest.config.ts.mjs
       • jest.config.mjs
       • jest.config.ci.mjs
       • babel.config.js
       • website/i18n.js
       • website/fetchSupporters.js
       • website/docusaurus.config.js
       • website/babel.config.js
       • scripts/watch.mjs

   TSTypeAliasDeclaration:
     📄 Files WITH TSTypeAliasDeclaration (showing 10):
       • e2e/runJest.ts
       • examples/typescript/calc.ts
       • examples/typescript/CheckboxWithLabel.tsx
       • e2e/babel-plugin-jest-hoist/types.ts
       • e2e/__tests__/circularRefInBuiltInObj.test.ts
       • packages/pretty-format/src/types.ts
       • packages/test-globals/src/index.ts
       • packages/jest-watcher/src/types.ts
       • packages/jest-watcher/src/TestWatcher.ts
       • packages/jest-watcher/src/JestHooks.ts
     📄 Files WITHOUT TSTypeAliasDeclaration (showing 10):
       • yarn.config.cjs
       • jest.config.ts.mjs
       • jest.config.mjs
       • jest.config.ci.mjs
       • eslint.config.mjs
       • babel.config.js
       • website/i18n.js
       • website/fetchSupporters.js
       • website/docusaurus.config.js
